model,file,seed,status,wall_time,error,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,dataset
COPOD,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,42,success,0.13515615463256836,,0.9017620735422017,0.9828032206464506,0.9120546522795892,0.987593303239609,0.869345465849577,0.9995704098290231,0.9937106918238988,0.342732151240604,0.9927987578682366,Exathlon
EIF,002_MSL_id_1_Sensor_tr_500_1st_900.csv,13,success,1.6825625896453857,,0.28471819513092744,0.6882258710452543,0.19755277930289888,0.9061649583372373,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
EIF,002_MSL_id_1_Sensor_tr_500_1st_900.csv,1337,success,1.6609437465667725,,0.28471819513092744,0.6882258710452545,0.1638290939667228,0.9057501821072323,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
EIF,002_MSL_id_1_Sensor_tr_500_1st_900.csv,17,success,1.6719462871551514,,0.28471819513092744,0.6882258710452543,0.19722950662350203,0.906156427974459,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
EIF,002_MSL_id_1_Sensor_tr_500_1st_900.csv,2024,success,1.6522328853607178,,0.2849404841923297,0.6949839807769325,0.19617397610276932,0.9069130684695935,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
EIF,002_MSL_id_1_Sensor_tr_500_1st_900.csv,42,success,1.6783154010772705,,0.28471819513092744,0.6882258710452543,0.19572139580341003,0.906098107427405,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
EIF,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,13,success,76.60904884338379,,0.00477071112197067,0.48923797317210305,0.005274364183629865,0.5206560831424603,0.01918395369333937,0.7908675799086758,0.021101389603705587,0.021687171498041728,0.7340107052496527,MITDB
EIF,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,1337,success,77.7025420665741,,0.00472932499285147,0.4920801179963747,0.005215189630875456,0.5223381960192307,0.01685693085610308,0.665641813989239,0.018592297476759608,0.0187538974930618,0.738996271431561,MITDB
EIF,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,17,success,77.03581953048706,,0.004743877650630968,0.4916162155342796,0.0053129998384917314,0.5248541314151522,0.018378461121719685,0.5915300546448088,0.02056555269922877,0.021395446951074912,0.7722808211463913,MITDB
EIF,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,2024,success,76.44617676734924,,0.004733249759610706,0.4917540873460142,0.005260110827118249,0.5236363473996036,0.01748673081689406,0.5895166780122533,0.02002145155523773,0.020694400854599223,0.7530305833119104,MITDB
EIF,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,42,success,76.86020064353943,,0.004802035001621722,0.491196267830468,0.005357021596395061,0.5240922773923753,0.017969365978215874,0.7497835497835498,0.02034144569560477,0.02109456189771575,0.7100097913063774,MITDB
EIF,078_SMD_id_22_Facility_tr_500_1st_326.csv,13,success,18.711430549621582,,0.46683831440281187,0.8776448879186239,0.3597560233664663,0.8473969530052295,0.680810002446309,0.8465499485066942,0.5071201721135125,0.1305707058638359,0.9063995204928005,SMD
EIF,078_SMD_id_22_Facility_tr_500_1st_326.csv,1337,success,18.801713228225708,,0.42681252426499183,0.87120723842175,0.43015402967073335,0.8566079632341278,0.6826348364006414,0.8400613183444047,0.6411501845735375,0.3335863105862889,0.9068410860468532,SMD
EIF,078_SMD_id_22_Facility_tr_500_1st_326.csv,17,success,18.63051152229309,,0.43172980786213977,0.8757153517942914,0.4199903303303209,0.8612655384017843,0.6475687274968314,0.8607329842931937,0.6473126716359351,0.28690181460276376,0.9017292139435032,SMD
EIF,078_SMD_id_22_Facility_tr_500_1st_326.csv,2024,success,18.677002668380737,,0.5161786229009672,0.8696747860703266,0.4558981251978743,0.8540156975404118,0.6612129218245049,0.8706225680933852,0.6479783983514525,0.2345332565385313,0.89713929902237,SMD
EIF,078_SMD_id_22_Facility_tr_500_1st_326.csv,42,success,18.78446125984192,,0.7440963175302311,0.8915626003516943,0.5391484151600606,0.8709127590533623,0.7667097670076514,0.8768,0.6851268197508624,0.18450781816697376,0.9010886796811073,SMD
EIF,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,13,success,168.36711764335632,,0.18718372482739012,0.6605319891298701,0.1926532847605261,0.6414594774635948,0.27463073108709046,0.8655121436114044,0.34674877208415766,0.22527964321674387,0.7803321453609192,PSM
EIF,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,1337,success,167.25328660011292,,0.19385457956736243,0.6765817267467056,0.19510432717637613,0.6562168531804284,0.2843631001821223,0.8773502404897245,0.3462021803892546,0.23905803681068702,0.7623587259388617,PSM
EIF,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,17,success,168.46521854400635,,0.19125565809424866,0.6755893749282641,0.19566396447005016,0.6566552552911246,0.29114677794034244,0.874903694091886,0.3612332427906824,0.26856049186451564,0.7601753983482568,PSM
EIF,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,2024,success,167.53184247016907,,0.1876059548792289,0.6629643915866705,0.19339125272011506,0.6491865251292236,0.29444845082683574,0.8580843389588992,0.36030271055288887,0.2507606716793766,0.79560753174716,PSM
EIF,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,42,success,168.21231365203857,,0.16702409044291552,0.6426384754953232,0.1759141566883261,0.6264168888592915,0.27635180568085027,0.8392448886276047,0.3296710968383755,0.24987965827763242,0.7792396858773175,PSM
EIF,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,13,success,8.985252141952515,,0.04271269127250659,0.4940826851473547,0.04297064782679994,0.49521596155325726,0.10569998892587358,0.8733798604187437,0.10428709055876674,0.1106060606060606,0.8457273398829694,OPPORTUNITY
EIF,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,1337,success,8.913331508636475,,0.03681610834998108,0.408217379350041,0.03711339052367245,0.40976369151667924,0.09825651168429578,0.7670753064798599,0.09826849561502124,0.16928169354343398,0.7941019167563689,OPPORTUNITY
EIF,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,17,success,8.914649248123169,,0.04398717331632923,0.4963483167721495,0.04430819730386173,0.4973936377629394,0.10905811315829965,0.8029330889092575,0.108584917381041,0.10262798753599524,0.7192912675152541,OPPORTUNITY
EIF,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,2024,success,9.10920786857605,,0.04660812023951247,0.5368919964128142,0.04690667709615805,0.5381169346751696,0.1118798732826228,0.6488888888888888,0.11180920630850097,0.11192281537496707,0.7902493809164934,OPPORTUNITY
EIF,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,42,success,8.918598175048828,,0.05146402372255915,0.5814360563568479,0.05180102236914769,0.5820715025707057,0.13419988139866007,0.9012345679012346,0.13233496332518324,0.10190786412284784,0.7967928742192241,OPPORTUNITY
EIF,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,13,success,149.69063544273376,,0.04449725757439354,0.6271841793733514,0.04976989439563068,0.6078976882463623,0.09564443687351908,0.24772096710265556,0.10207418882864262,0.1386991218708643,0.668085151498299,CATSv2
EIF,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,1337,success,149.8377525806427,,0.04437336547019038,0.619673750241266,0.0495944476527822,0.6000151118986236,0.10119754554821338,0.2626123013130615,0.10618173272897345,0.13013798806046062,0.6680335979487739,CATSv2
EIF,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,17,success,150.1845738887787,,0.043624486458393084,0.6213079838995046,0.04918481566508561,0.6014501110185139,0.09607584105282374,0.2523491715642328,0.09796448119523585,0.13989967025307834,0.6683601911402522,CATSv2
EIF,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,2024,success,150.28134179115295,,0.0437768169089089,0.6273572062182332,0.04897486187441363,0.6176813645214048,0.10056849778428131,0.24107894198185084,0.10216383620427899,0.12666704448281282,0.6678898097119343,CATSv2
EIF,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,42,success,150.19013929367065,,0.0426656253680671,0.61400373238757,0.04740875691390493,0.5884960810699923,0.09928885698678674,0.24822518989227027,0.10141002027581286,0.1396471475460256,0.6678864429054785,CATSv2
EIF,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,13,success,3.6805436611175537,,0.7380697932147291,0.8310428321871615,0.6438840811227212,0.8413263132036194,0.8285665755386289,1.0,0.9999999999999996,0.4870848708487085,0.9998493526271527,SMAP
EIF,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,1337,success,3.6807363033294678,,0.7409392336738394,0.8310649448289588,0.5038734252853161,0.8385016543711731,0.8450655425792611,1.0,0.9999999999999996,0.5664335664335665,0.9998520920754215,SMAP
EIF,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,17,success,3.6387765407562256,,0.7351134000144334,0.8310207195453642,0.6438840811227212,0.8413263132036194,0.811589380410928,1.0,0.9999999999999996,0.4870848708487085,0.9998493526271527,SMAP
EIF,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,2024,success,3.6571338176727295,,0.7409392336738395,0.8310649448289588,0.6438840811227212,0.8413263132036194,0.8450655425792611,1.0,0.9999999999999996,0.5664335664335665,0.9998520920754215,SMAP
EIF,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,42,success,3.665053129196167,,0.738069793214729,0.8310428321871615,0.6438840811227212,0.8413263132036194,0.8285665755386289,1.0,0.9999999999999996,0.5090909090909091,0.999850722353163,SMAP
EIF,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,13,success,12.08385968208313,,0.2490121225932157,0.5719016396868781,0.2475930308620928,0.5534129803800178,0.3588278079559279,0.5287734297928313,0.5214866434378623,0.35184084055461873,0.7163367499708058,SWaT
EIF,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,1337,success,12.187345266342163,,0.26711704801140346,0.5585699628374796,0.24079212632105726,0.5317343314558479,0.3801810224324527,0.5239491691104594,0.5480984340044738,0.4806982878637456,0.7162964634791716,SWaT
EIF,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,17,success,12.085487842559814,,0.22717270589350771,0.5807716273716167,0.23712668003238854,0.5642054081613715,0.335359272719763,0.5053763440860215,0.49483352468427044,0.5452122128770519,0.7162540306717577,SWaT
EIF,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,2024,success,12.145523071289062,,0.20212728465100221,0.5519259334944921,0.21570791489293753,0.5316537449252854,0.30534718340986555,0.47540776330762424,0.42395882077678937,0.3489721523473028,0.7162881917057186,SWaT
EIF,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,42,success,12.165001392364502,,0.20248668932805783,0.5693192857303198,0.21919896083536602,0.565833969889754,0.3189607657484859,0.49814520402755696,0.4482907832107308,0.692464258442128,0.7162944014560566,SWaT
EIF,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,13,success,106.49089908599854,,0.06952441457412868,0.6866362862411749,0.039660190362194855,0.6732851315524174,0.1573828845904141,0.3534697953070394,0.12307692307692258,0.0775258139259265,0.6697536791473807,GECCO
EIF,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,1337,success,106.30723118782043,,0.12166876737934228,0.7031070314085277,0.04031359333249367,0.678906464449497,0.18375270897855925,0.3624264141284873,0.12459016393442576,0.0843477621668815,0.6765510721093292,GECCO
EIF,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,17,success,106.7487952709198,,0.1273998397513876,0.6890387041668232,0.03996159590832781,0.6604411728991129,0.18181331504054016,0.3509293680297398,0.13232612659546708,0.0813602509323596,0.6727991686818352,GECCO
EIF,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,2024,success,106.58293294906616,,0.07285077185433186,0.6945063633333823,0.04005298124588021,0.6648386574682965,0.17957658985752695,0.3365019011406844,0.12946428571428523,0.0744497797430951,0.6700919894594716,GECCO
EIF,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,42,success,106.34064960479736,,0.11837997843319825,0.6969181244342371,0.04040255552166988,0.669313297743322,0.15573323742934914,0.31841691027659097,0.126491370323178,0.06901345275225101,0.6731946384494575,GECCO
EIF,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,13,success,35.77015519142151,,0.7619173967833397,0.9504784294342107,0.7716235283728061,0.9533786812697642,0.6361764465874848,0.9992270033496522,0.9975669099756685,0.3472046816378401,0.9971144064971941,Exathlon
EIF,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,1337,success,35.99345636367798,,0.8327894021717765,0.9715279810131443,0.8419284121446634,0.9739024048760544,0.7276686662228452,0.9992270033496522,0.9976298211592324,0.3778247902846807,0.9971575814109983,Exathlon
EIF,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,17,success,35.89808750152588,,0.8128229401870262,0.9665390325063966,0.8204851940768141,0.9689761870295853,0.6927839729308448,0.9994845360824742,0.9976630550244311,0.34084208902655927,0.9970882710840577,Exathlon
EIF,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,2024,success,36.328397035598755,,0.8260723045569194,0.9709573695515372,0.8345500335008469,0.973158030068415,0.7339986455431592,0.9992270033496522,0.9975560986447449,0.34171047313030367,0.9968180288317873,Exathlon
EIF,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,42,success,36.1135048866272,,0.7865397021536957,0.9603651228122181,0.7946040281669824,0.9626575181037791,0.6957421789982366,0.9995704098290231,0.9977258631383082,0.4046844168621967,0.9972497440393122,Exathlon
FITS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,13,success,3.1206040382385254,,0.007321831204196832,0.5375951141369644,0.10500461112706803,0.8819881216224824,0.02127602777093417,0.08208955223880597,0.016393442622950803,0.011450381679389311,0.8837500975482799,MSL
FITS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,1337,success,3.1668872833251953,,0.008052205103690336,0.5819983980776933,0.08356479078206511,0.8929405407880426,0.02030402575596123,0.06111111111111111,0.01744186046511626,0.024291497975708502,0.8837500975482799,MSL
FITS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,17,success,3.1847903728485107,,0.008014185865637171,0.572637164597517,0.13844520074362032,0.9194216084521674,0.021504263556254143,0.12290502793296089,0.0216216216216216,0.021352313167259787,0.8837500975482799,MSL
FITS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,2024,success,3.1935842037200928,,0.01196034638225483,0.645774929915899,0.13726746090383304,0.9176461816677297,0.04166558650803726,0.12429378531073447,0.043010752688172005,0.0398671096345515,0.8837500975482799,MSL
FITS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,42,success,3.164215087890625,,0.042400488207991714,0.6345614737685222,0.19434375108654128,0.9249974954537804,0.22221739379490024,0.6285714285714286,0.31578947368421023,0.1389728096676737,0.8837500975482799,MSL
FITS,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,13,success,12.950454473495483,,0.007843494712240483,0.7191625651310358,0.009915709731245618,0.7659333196947535,0.019935367172321288,0.45221932114882507,0.0182478353970766,0.0192373548410107,0.7887649999683044,MITDB
FITS,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,1337,success,12.980532169342041,,0.007751627296812312,0.7146137231487166,0.00981781856908324,0.762111038053641,0.01933188977304933,0.47426067907995617,0.01757436210704382,0.016006074739087574,0.7887649999683044,MITDB
FITS,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,17,success,13.293457746505737,,0.007767780368805494,0.7153513280634478,0.009832862731558147,0.7627187584175705,0.019468667211978288,0.4536406495547407,0.018194673580014125,0.0165298140835112,0.7887649999683044,MITDB
FITS,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,2024,success,13.131962776184082,,0.007869923033922845,0.7173994574335975,0.00996729776075213,0.7645501152550584,0.020457586160418744,0.4795127353266888,0.02018331635959631,0.01884968611478178,0.7887649999683044,MITDB
FITS,027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,42,success,12.488540172576904,,0.0076001016985684944,0.7102937358485105,0.00965996645126622,0.7581980688670753,0.018790122117548935,0.44987012987012986,0.017366682397357225,0.014075184517707394,0.7887649999683044,MITDB
FITS,078_SMD_id_22_Facility_tr_500_1st_326.csv,13,success,3.752448558807373,,0.35943190621965104,0.9361847364456096,0.36636760639341315,0.9307301188283811,0.5249315767208741,0.8275543226999538,0.44542910447761147,0.12262267417849795,0.8769662472313088,SMD
FITS,078_SMD_id_22_Facility_tr_500_1st_326.csv,1337,success,3.4642157554626465,,0.4195868683428588,0.9486997710115096,0.43157236275399613,0.9452585999613771,0.5979174666110079,0.8524743230625583,0.47999999999999954,0.15769476724433518,0.8781136112829058,SMD
FITS,078_SMD_id_22_Facility_tr_500_1st_326.csv,17,success,3.3813276290893555,,0.4106867052178118,0.9441068424008036,0.42964201739127406,0.9439121723467612,0.5753075365701465,0.872848948374761,0.594081770950982,0.23220820413683038,0.8792755437096562,SMD
FITS,078_SMD_id_22_Facility_tr_500_1st_326.csv,2024,success,3.5481276512145996,,0.3937114115185454,0.9429228452943907,0.39326932194727016,0.9343189515885048,0.5771208835514379,0.8516968851696886,0.503159103963239,0.1758012926359505,0.8879536168742448,SMD
FITS,078_SMD_id_22_Facility_tr_500_1st_326.csv,42,success,3.4201676845550537,,0.3704720340259284,0.9394822820503541,0.39283005236615554,0.9410577280358103,0.5579131586628536,0.8582020389249305,0.5800841514726502,0.20722386117167665,0.8787009666691903,SMD
FITS,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,13,success,48.93462347984314,,0.12226184189495104,0.5055534596330462,0.14021457504702398,0.5481655433438902,0.20155461971151853,0.8759354617233093,0.20148510555654248,0.040483394912077135,0.6942863149033153,PSM
FITS,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,1337,success,55.94071412086487,,0.12243489627613155,0.5055326407042388,0.14049444383642976,0.5483831884586634,0.20152516938482518,0.8759555087655055,0.20149253731343264,0.04034945263296298,0.6942863481824293,PSM
FITS,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,17,success,58.75739288330078,,0.12279216014342169,0.506344124609728,0.14089635023149552,0.5491264852431357,0.2015576203996869,0.8759755567253336,0.20148510555654248,0.040393502787757954,0.6942863149033153,PSM
FITS,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,2024,success,59.42897367477417,,0.12236580371469075,0.5053979909724255,0.14035329409634742,0.5481891082944113,0.20154645869052865,0.8758953703915601,0.20148510555654248,0.04025373551337861,0.6942863149033153,PSM
FITS,115_PSM_id_1_Facility_tr_50000_1st_129872.csv,42,success,42.282331228256226,,0.12217468734522768,0.5050672765443424,0.14016652613756408,0.5480138525916955,0.2015541614782581,0.8758753261018811,0.20148510555654248,0.040328195225564106,0.6942863149033153,PSM
FITS,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,13,success,24.073572635650635,,0.02758161027410381,0.21438625974206182,0.027814183482770715,0.21565391894246902,0.08977163694234852,0.24662162162162163,0.08975409836065563,0.11256732026902708,0.7204655656934387,OPPORTUNITY
FITS,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,1337,success,23.65771508216858,,0.02745376556011773,0.21235240760298382,0.02769157215260502,0.2135074535845341,0.0897900403202176,0.4451219512195122,0.08975409836065563,0.10795222088996854,0.7204655656934387,OPPORTUNITY
FITS,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,17,success,23.79027247428894,,0.027941320842275963,0.2299838371068164,0.028178823648703007,0.23139515905400065,0.08989139392590736,0.41068917018284107,0.08975409836065563,0.09824932955134608,0.7371937401254235,OPPORTUNITY
FITS,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,2024,success,22.923854112625122,,0.027652759441680608,0.21901414060432262,0.027893398262758606,0.22053258050584484,0.08977163694234852,0.2893954410307235,0.08975409836065563,0.10523833056837018,0.7204655656934387,OPPORTUNITY
FITS,132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,42,success,23.811388731002808,,0.027967466698842324,0.23113939403283457,0.028193638792181196,0.23280477986966322,0.0898084512450976,0.5509433962264151,0.08975409836065563,0.10318021201413428,0.7204655656934387,OPPORTUNITY
FITS,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,13,success,20.130868196487427,,0.03753701192791149,0.536356500112591,0.04069747539439415,0.5641753960758384,0.07101794847453681,0.9049773755656109,0.18181818181818163,0.11379905131522208,0.7081007977810629,CATSv2
FITS,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,1337,success,20.121942281723022,,0.039706632087513745,0.5538332255677797,0.0430208413758018,0.5818553457010938,0.07742429823033699,0.8959113862192539,0.18181818181818163,0.11185650730880588,0.7037355106011358,CATSv2
FITS,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,17,success,19.98992896080017,,0.04036373403960941,0.5498663570417551,0.04369667981483735,0.5778065877062254,0.0793344124342186,0.918702150929639,0.18181818181818163,0.11225512528473804,0.7024785901589647,CATSv2
FITS,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,2024,success,20.091877222061157,,0.03830702977595488,0.5452139375442322,0.04154762227906627,0.5730173860093896,0.07415045327016369,0.920648838228847,0.1666666666666664,0.10809482864512959,0.6995428344319042,CATSv2
FITS,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,42,success,19.902645587921143,,0.04351450709144347,0.5649129358875378,0.047201144900094354,0.5929129386586437,0.08709176410212936,0.9148705225616375,0.203488372093023,0.13013259722975304,0.7142391186205796,CATSv2
FITS,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,13,success,0.49067211151123047,,0.21249879778875974,0.9844713972978352,0.24885087111365872,0.9857419298475777,0.4814777008374899,0.7522935779816514,0.3478260869565214,0.3124381843698813,0.9922369070629901,SMAP
FITS,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,1337,success,0.48522424697875977,,0.23513630766020036,0.9863454436901576,0.24970757476578317,0.9865618729217646,0.4795285182042475,0.8913043478260869,0.432432432432432,0.35639966969446746,0.9928247909195769,SMAP
FITS,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,17,success,0.4878685474395752,,0.30199074666522097,0.9891979744820114,0.3308820748184326,0.9899113339672448,0.4767405550574005,0.8817204301075269,0.5490196078431367,0.3382014014901774,0.9940449302119687,SMAP
FITS,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,2024,success,0.4887881278991699,,0.2376780412102138,0.9863122747274617,0.2609649436674252,0.986964209362564,0.4767405550574005,0.9111111111111111,0.4295302013422816,0.3713489170062192,0.9928261787733859,SMAP
FITS,166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,42,success,0.4869992733001709,,0.3520021346623626,0.9918901886208344,0.3740388503991312,0.992365395657678,0.5492916673586231,0.9647058823529412,0.5769230769230764,0.3599705304518664,0.9941153313538219,SMAP
FITS,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,13,success,28.927646160125732,,0.18105640213560167,0.5907983478507894,0.2156495468169379,0.6454984790750451,0.2589930343764395,0.6798000588062335,0.2678983833718241,0.13125271382625128,0.7162974697088041,SWaT
FITS,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,1337,success,28.826635360717773,,0.1905702933977135,0.5916576295405269,0.22915112165086116,0.6491617003205987,0.27025670964526277,0.7036520769445219,0.3884673748103183,0.16520503068537937,0.7162983963787793,SWaT
FITS,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,17,success,29.284037590026855,,0.18323077609954716,0.5955402072772281,0.21806657993968878,0.650638923932646,0.2662787389133568,0.2695685376097747,0.25524475524475476,0.10693270987575772,0.716301087028808,SWaT
FITS,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,2024,success,29.345475673675537,,0.18613398138205522,0.593112761660602,0.22310175934174883,0.6476647632317644,0.26648353288465565,0.274387874076953,0.27816091954022937,0.11888672771636169,0.716301087028808,SWaT
FITS,171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,42,success,29.293578386306763,,0.18900212510664371,0.6016501173084767,0.2244952456326359,0.6562518557200095,0.2681631085132452,0.6670513560300058,0.3576537911301855,0.1427705951343904,0.7162974697088041,SWaT
FITS,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,13,success,27.826979398727417,,0.1150982682374345,0.7530016263308466,0.12919360017265474,0.8644453906802172,0.2683480512477893,0.5718901453957996,0.15984015984015953,0.04775225688294761,0.6687026340271967,GECCO
FITS,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,1337,success,29.410751342773438,,0.1159229645192459,0.7465918671937527,0.12876375531236112,0.8577366478735753,0.27205597999924697,0.5718901453957996,0.1593011305241518,0.04040261339930327,0.6687026340271967,GECCO
FITS,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,17,success,30.022200345993042,,0.11441843179256503,0.7424697290229304,0.12726747882105693,0.8578079361161628,0.2677434787956149,0.5718901453957996,0.1593011305241518,0.04778843597918667,0.6687026340271967,GECCO
FITS,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,2024,success,25.813304662704468,,0.11279123486785983,0.7430223761422572,0.1259380194121872,0.8543480887654493,0.265043133290521,0.5721212121212121,0.15971148892323517,0.047773660626322885,0.6687026340271967,GECCO
FITS,173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,42,success,26.383862257003784,,0.11266987353631003,0.7456735105778,0.12759483626273144,0.8601055278949868,0.2638990523292677,0.5716592652402099,0.15889287544848762,0.047958933794143815,0.6687030533125559,GECCO
FITS,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,13,success,15.853524446487427,,0.8248548005803057,0.9698830219986738,0.8555623083483721,0.9785350622525655,0.8214548301487627,0.9955502310456957,0.9557310361330456,0.3341430743563983,0.9783577109053498,Exathlon
FITS,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,1337,success,15.87459659576416,,0.7809538781915677,0.9579663558697123,0.8144756338428947,0.9679550434268854,0.7778325563599154,0.995465046633011,0.9476843910806169,0.3339646232389808,0.9763884683798834,Exathlon
FITS,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,17,success,15.966772079467773,,0.8127882793880752,0.969880279807543,0.8475035949702904,0.978408837444483,0.8192742016066205,0.9955502310456957,0.9522706805609155,0.3337333863103055,0.9783180970648923,Exathlon
FITS,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,2024,success,15.996919631958008,,0.7956266402922363,0.9645995920486661,0.8295827098909854,0.9739686494377376,0.7985121136211049,0.9955502310456957,0.9469273743016754,0.3341401603145689,0.9764788181078212,Exathlon
FITS,187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,42,success,15.778665542602539,,0.7742336204736535,0.9607688499512619,0.8123138568921373,0.9703003269823609,0.7740058038089181,0.995465046633011,0.9446757882212963,0.3321342421182318,0.9755214738099454,Exathlon
HBOS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,13,success,0.009016275405883789,,0.2795052250503792,0.6786143372046456,0.12401267005895636,0.8505627432668913,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
HBOS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,1337,success,0.008983850479125977,,0.2795052250503792,0.6786143372046456,0.12401267005895636,0.8505627432668913,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
HBOS,002_MSL_id_1_Sensor_tr_500_1st_900.csv,17,success,0.008989572525024414,,0.2795052250503792,0.6786143372046456,0.12401267005895636,0.8505627432668913,0.42856806125094726,1.0,0.9999999999999996,0.5897435897435898,0.9991533864541826,MSL
