file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
026_MITDB_id_8_Medical_tr_30495_1st_30595.csv,27.43751358985901,0.0891723596410062,0.5759776211758182,0.08974256288829088,0.5787585969941574,0.15562267576993086,0.908715059271184,0.2720123552123549,0.1526523034337312,0.8221368579228258
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,6.396749258041382,0.011090572502320175,0.736382346182527,0.012105832516468932,0.7614640007010252,0.03828572662538629,0.9106203995793901,0.06691449814126386,0.06920848665153057,0.7628449999672274
029_MITDB_id_11_Medical_tr_50000_1st_518037.csv,40.59403610229492,0.048180154049861604,0.7914917824607487,0.03354112109802406,0.8196639297702666,0.09675831438309974,0.9943181818181818,0.6923076923076917,0.2551684403172236,0.9625769635272939
030_MITDB_id_12_Medical_tr_50000_1st_84572.csv,42.34612798690796,0.06981840560825767,0.6273369852718677,0.0750356975200489,0.6537305573248855,0.12799774845680342,0.6092499893038976,0.17808733149080744,0.12211287378039998,0.7415522558754541
031_MITDB_id_13_Medical_tr_50000_1st_79433.csv,30.32593870162964,0.02519739994907839,0.5154501949275797,0.03263715394004702,0.593858826706304,0.052126545726933135,0.5943015983321751,0.07759055029950165,0.12016785925109143,0.6860556476820364
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,140.10966157913208,0.007939058679967498,0.41420149689282826,0.0090789412197222,0.40436517100483743,0.024478055957467177,0.07293639588140087,0.023857799405244615,0.09314573481215857,0.66662552738901
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,132.18914771080017,0.006120810854335686,0.28001394397085316,0.006476676806462468,0.2961683153311938,0.01894048818231408,0.04512086381902796,0.01883934536589842,0.050769570684907436,0.67173728321989
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,131.693763256073,0.008010242345971127,0.43200013244261026,0.00836551083717085,0.44736677435314814,0.021443284977686695,0.0646748563436294,0.02100642562367955,0.02897786353940653,0.6664980651426262
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,130.9953737258911,0.009021675537324471,0.2976451410951896,0.009528259544555578,0.3182123984109883,0.027358449047889834,0.054686003970933574,0.02704588729052643,0.03829017967094407,0.7757335897199222
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,130.63275623321533,0.006923550201878345,0.20658414879079096,0.0072630513970026,0.23331041946609546,0.023632328267862896,0.10084590410142015,0.023513175308591087,0.045628773887687886,0.666745145195154
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,130.79662346839905,0.009883806426646151,0.5591968322723004,0.010467042757597392,0.5762600337635478,0.025858537128804093,0.12304243183541591,0.02557653428365827,0.03780136127052863,0.6800341878944841
038_GHL_id_7_Sensor_tr_50000_1st_100001.csv,131.216463804245,0.006916042189220699,0.40572519892456654,0.007342214074384959,0.4268003027256587,0.018449126335937104,0.04666079392170897,0.018076122477593572,0.022904121648639402,0.6664763539784384
039_GHL_id_8_Sensor_tr_50000_1st_63030.csv,131.10890102386475,0.003752967771655468,0.24003326318313936,0.0038968572641896234,0.25969685526097575,0.011881211015684548,0.05656448254152743,0.011783399329112952,0.02844335189234109,0.7651197029841095
041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,131.621764421463,0.005545289906390111,0.16532899329887793,0.0057640170603857,0.1793105793627079,0.01848751329674466,0.036146624842877687,0.018382444022732772,0.045053703010136066,0.7224262634902104
